TransactionID,device_id
3125266,D007774
3125271,D003696
3125274,D007779
3125275,D008880
3125276,D007145
3125279,D006136
3125284,D005470
3125288,D007768
3125289,D006747
3125294,D004679
3125295,D003264
3125301,D008654
3125303,D002846
3125305,D006749
3125312,D007764
3125315,D007932
3125316,D003154
3125317,D000001
3125319,D008883
3125320,D007199
3125323,D008890
3125324,D000016
3125326,D006970
3125332,D000016
3125338,D008882
3125341,D005000
3125342,D007043
3125343,D005766
3125346,D007191
3125351,D004988
3125354,D000016
3125356,D007779
3125367,D007481
3125368,D008882
3125370,D002958
3125372,D007043
3125373,D003744
3125374,D008882
3125376,D005401
3125378,D001929
3125379,D008882
3125389,D007566
3125392,D000049
3125393,D000090
3125394,D000066
3125396,D006747
3125397,D007772
3125399,D007043
3125400,D008724
3125401,D006970
3125405,D003746
3125407,D000049
3125409,D007155
3125411,D000001
3125415,D000047
3125416,D000067
3125418,D006816
3125420,D001252
3125422,D003417
3125423,D007779
3125424,D000015
3125428,D008831
3125430,D007709
3125433,D008892
3125437,D006305
3125439,D007556
3125442,D007779
3125446,D004550
3125447,D007225
3125471,D008883
3125476,D009463
3125479,D000658
3125480,D000066
3125484,D009150
3125487,D008835
3125489,D000066
3125495,D003462
3125505,D008880
3125511,D007043
3125512,D000066
3125516,D007043
3125517,D008835
3125518,D000001
3125519,D008807
3125523,D004233
3125525,D008791
3125526,D007043
3125527,D006060
3125528,D000016
3125530,D002661
3125535,D007186
3125537,D007774
3125539,D007774
3125540,D008880
3125541,D008654
3125543,D007772
3125547,D003311
3125548,D008857
3125551,D006060
3125553,D006060
3125554,D008883
3125556,D006859
3125558,D007186
3125562,D007779
3125565,D008681
3125573,D000049
3125575,D007061
3125578,D000049
3125579,D008717
3125582,D006060
3125586,D000001
3125592,D008880
3125596,D000049
3125597,D007043
3125601,D007199
3125603,D007043
3125604,D006060
3125609,D008832
3125618,D008832
3125620,D004216
3125625,D000066
3125627,D007774
3125630,D000098
3125637,D007481
3125641,D000036
3125643,D000015
3125644,D007926
3125646,D007774
3125651,D006060
3125653,D005814
3125656,D006060
3125658,D007186
3125670,D007399
3125671,D008879
3125672,D008886
3125673,D002847
3125680,D006747
3125682,D004484
3125683,D007043
3125684,D007043
3125690,D000016
3125691,D002741
3125692,D004120
3125693,D003736
3125695,D009452
3125702,D006060
3125703,D006060
3125704,D008880
3125705,D000049
3125707,D007199
3125708,D003396
3125710,D008710
3125711,D000015
3125716,D007043
3125718,D000066
3125720,D008104
3125721,D000049
3125725,D000066
3125726,D008859
3125729,D000001
3125736,D007061
3125739,D000015
3125740,D000015
3125747,D000049
3125753,D007191
3125755,D000049
3125759,D008856
3125761,D008832
3125762,D000015
3125763,D006136
3125769,D008885
3125770,D007043
3125773,D007548
3125774,D006859
3125782,D007182
3125784,D008707
3125789,D004660
3125790,D000049
3125791,D002145
3125797,D008880
3125799,D005716
3125803,D004233
3125805,D007199
3125809,D008707
3125812,D008837
3125815,D004751
3125819,D008856
3125821,D006859
3125822,D004233
3125824,D000047
3125826,D008844
3125827,D007225
3125829,D000049
3125834,D007779
3125840,D007199
3125842,D007199
3125846,D007191
3125849,D000001
3125852,D007199
3125856,D003268
3125858,D008885
3125859,D005716
3125863,D002837
3125864,D000016
3125865,D008856
3125866,D005716
3125870,D003975
3125872,D008832
3125874,D008880
3125876,D000001
3125877,D006849
3125878,D000016
3125879,D006859
3125880,D006749
3125881,D006747
3125882,D007718
3125887,D007043
3125889,D000510
3125893,D008879
3125894,D005716
3125895,D008856
3125896,D007199
3125898,D007043
3125903,D008320
3125904,D003449
3125908,D008856
3125913,D001681
3125915,D007779
3125916,D001458
3125919,D008882
3125921,D001460
3125923,D007043
3125928,D002421
3125930,D008880
3125932,D008835
3125935,D000001
3125938,D008882
3125939,D000049
3125940,D007188
3125942,D001460
3125943,D006859
3125944,D000052
3125946,D009067
3125947,D004878
3125952,D008889
3125953,D008810
3125954,D006779
3125956,D006816
3125961,D007199
3125962,D006859
3125965,D008793
3125972,D000001
3125982,D000016
3125984,D003461
3125986,D000049
3125992,D007199
3125994,D000001
3125997,D007043
3126000,D007035
3126003,D007035
3126005,D000001
3126012,D007043
3126015,D007043
3126017,D008832
3126019,D008832
3126022,D008889
3126024,D001420
3126028,D007043
3126033,D009063
3126037,D000011
3126040,D000016
3126051,D003856
3126052,D007192
3126056,D000047
3126060,D007191
3126064,D000016
3126066,D008668
3126072,D003162
3126074,D002958
3126075,D003184
3126078,D004061
3126081,D006859
3126084,D008793
3126088,D000016
3126089,D005362
3126090,D007186
3126102,D007061
3126107,D000049
3126110,D007043
3126111,D003361
3126114,D008889
3126117,D008880
3126118,D008883
3126123,D009259
3126124,D005273
3126125,D008883
3126130,D000181
3126131,D006859
3126134,D001046
3126135,D000001
3126136,D007557
3126140,D000099
3126145,D007043
3126147,D007083
3126149,D009150
3126151,D001491
3126155,D007199
3126161,D000103
3126162,D007902
3126165,D007199
3126166,D005128
3126171,D007043
3126175,D008832
3126177,D002838
3126180,D000049
3126189,D007745
3126192,D008885
3126198,D007199
3126200,D007199
3126202,D008880
3126203,D008831
3126204,D008832
3126207,D002838
3126209,D007043
3126211,D002996
3126216,D001213
3126218,D008832
3126219,D006859
3126220,D006859
3126222,D000049
3126225,D007043
3126229,D000049
3126235,D007191
3126237,D004511
3126241,D000049
3126245,D003872
3126246,D008883
3126247,D006020
3126254,D007420
3126257,D003408
3126261,D006816
3126265,D000016
3126268,D008874
3126269,D003460
3126274,D003872
3126275,D005086
3126277,D007043
3126279,D004892
3126281,D008089
3126283,D008621
3126285,D006953
3126292,D003872
3126293,D008089
3126302,D008104
3126303,D005631
3126309,D006859
3126315,D007492
3126317,D007779
3126319,D003460
3126325,D000008
3126328,D000105
3126329,D007043
3126333,D007061
3126334,D007043
3126336,D007175
3126350,D000049
3126353,D004233
3126354,D007043
3126356,D003872
3126360,D007043
3126361,D007043
3126364,D008880
3126368,D008859
3126369,D008880
3126370,D008681
3126371,D000016
3126376,D007191
3126377,D005060
3126382,D003182
3126385,D003194
3126393,D008837
3126395,D007043
3126396,D007213
3126398,D003872
3126400,D005719
3126402,D000049
3126404,D007191
3126417,D003101
3126420,D005694
3126421,D004463
3126428,D007779
3126430,D007043
3126433,D008880
3126434,D008391
3126435,D007043
3126443,D006011
3126444,D007043
3126445,D003264
3126447,D006305
3126453,D008716
3126454,D007191
3126457,D007043
3126458,D007764
3126462,D007043
3126466,D007764
3126472,D007764
3126473,D000380
3126474,D000703
3126477,D004692
3126479,D004561
3126480,D008883
3126483,D007199
3126487,D007043
3126503,D007043
3126506,D004692
3126511,D000016
3126513,D005827
3126516,D008807
3126525,D008724
3126526,D009492
3126527,D007199
3126532,D008856
3126533,D007199
3126538,D006859
3126541,D007043
3126544,D009508
3126547,D007061
3126558,D000656
3126560,D007043
3126563,D000353
3126565,D007555
3126570,D007043
3126574,D003153
3126585,D009150
3126587,D003318
3126589,D000016
3126595,D008707
3126596,D007043
3126597,D007043
3126608,D008791
3126613,D001602
3126614,D008885
3126617,D007199
3126621,D007043
3126622,D003409
3126623,D007145
3126624,D003317
3126628,D000001
3126630,D007043
3126632,D007555
3126638,D007191
3126642,D002954
3126647,D007043
3126648,D004922
3126651,D001870
3126652,D003198
3126653,D001602
3126660,D004010
3126661,D005730
3126665,D007043
3126674,D006801
3126675,D001602
3126676,D007199
3126680,D007053
3126689,D000001
3126692,D009095
3126695,D008885
3126697,D009095
3126704,D008620
3126705,D004255
3126707,D004556
3126710,D007043
3126712,D004451
3126714,D007043
3126717,D007186
3126720,D008883
3126722,D008835
3126725,D004095
3126728,D003408
3126732,D006020
3126738,D008891
3126739,D007043
3126740,D006747
3126742,D007445
3126744,D008835
3126746,D000016
3126749,D006087
3126750,D000001
3126752,D007737
3126753,D000004
3126755,D000001
3126757,D007043
3126760,D000103
3126762,D002251
3126765,D000049
3126767,D006747
3126769,D008833
3126770,D007043
3126771,D001428
3126772,D000049
3126778,D003859
3126784,D000066
3126785,D005228
3126790,D000016
3126793,D007453
3126798,D008880
3126805,D008879
3126811,D008810
3126815,D006382
3126816,D004280
3126825,D006747
3126826,D008879
3126836,D007199
3126837,D007043
3126844,D004280
3126849,D006382
3126851,D007453
3126853,D008879
3126856,D007175
3126858,D008883
3126860,D008832
3126864,D005630
3126867,D000012
3126868,D006787
3126871,D008716
3126875,D007449
3126881,D000049
3126883,D007043
3126887,D005514
3126891,D009071
3126893,D002658
3126895,D004668
3126897,D007199
3126898,D005514
3126903,D008883
3126904,D002975
3126907,D007043
3126908,D009093
3126917,D005694
3126918,D003079
3126919,D000098
3126920,D008160
3126921,D007043
3126924,D007779
3126925,D007779
3126929,D000049
3126932,D007175
3126935,D008806
3126940,D007043
3126941,D003869
3126947,D007054
3126950,D007043
3126954,D007043
3126959,D003194
3126960,D002766
3126963,D007779
3126964,D006970
3126965,D007453
3126970,D005514
3126972,D008880
3126973,D007779
3126975,D007043
3126978,D007054
3126980,D007043
3126986,D007779
3126989,D008835
3126991,D007559
3126994,D001825
3126995,D000016
3126996,D008880
3127000,D007779
3127002,D007555
3127004,D007779
3127005,D001340
3127006,D007751
3127008,D007772
3127009,D000016
3127011,D007054
3127019,D003869
3127021,D000016
3127025,D001048
3127027,D007199
3127029,D008880
3127031,D000016
3127032,D007043
3127035,D008706
3127039,D003869
3127044,D000051
3127048,D000016
3127049,D000049
3127053,D008643
3127056,D007555
3127063,D008095
3127065,D009150
3127066,D008837
3127070,D006085
3127072,D003869
3127074,D008879
3127078,D000001
3127086,D008880
3127093,D003869
3127094,D007191
3127100,D003869
3127102,D003843
3127103,D008879
3127106,D003990
3127111,D000049
3127116,D001474
3127117,D001805
3127121,D000066
3127122,D003093
3127123,D008707
3127125,D007043
3127130,D000049
3127132,D007565
3127134,D002463
3127136,D002662
3127139,D000047
3127140,D000049
3127141,D001340
3127143,D002463
3127153,D008883
3127155,D003899
3127163,D005681
3127168,D003990
3127170,D000047
3127172,D006871
3127176,D002662
3127180,D007612
3127191,D002463
3127192,D003277
3127193,D002245
3127194,D008249
3127199,D007035
3127201,D002463
3127202,D000016
3127204,D000052
3127206,D006136
3127210,D000001
3127213,D007562
3127218,D007043
3127221,D007186
3127225,D002958
3127229,D004334
3127230,D008791
3127236,D001457
3127242,D007481
3127243,D000608
3127247,D007188
3127249,D001491
3127253,D007043
3127256,D003936
3127258,D002954
3127259,D001340
3127260,D007042
3127265,D000014
3127266,D005245
3127274,D002951
3127275,D006529
3127276,D004660
3127277,D007043
3127283,D008883
3127284,D004757
3127288,D007043
3127291,D007043
3127292,D007779
3127294,D000086
3127296,D001456
3127298,D002969
3127299,D008772
3127302,D007043
3127303,D008883
3127304,D007436
3127307,D006230
3127308,D003691
3127309,D005662
3127310,D005092
3127312,D007043
3127313,D000066
3127315,D003187
3127326,D007053
3127327,D000049
3127333,D009486
3127335,D006551
3127340,D007043
3127342,D008879
3127344,D000066
3127347,D007043
3127349,D007043
3127356,D001706
3127357,D000066
3127358,D008835
3127365,D007186
3127367,D007043
3127372,D008881
3127375,D007186
3127376,D007439
3127378,D000016
3127380,D008831
3127381,D007503
3127383,D008817
3127385,D007043
3127387,D003730
3127388,D001706
3127394,D008880
3127399,D001301
3127403,D000001
3127405,D008892
3127412,D000049
3127416,D000049
3127421,D000001
3127422,D003727
3127424,D007043
3127427,D000374
3127429,D007043
3127430,D008759
3127432,D000049
3127433,D007439
3127435,D006053
3127436,D006747
3127439,D007043
3127440,D008831
3127443,D007043
3127445,D009063
3127448,D003901
3127455,D008883
3127468,D008782
3127469,D000016
3127473,D008880
3127474,D007043
3127477,D007186
3127486,D007054
3127492,D002132
3127498,D006747
3127503,D003195
3127506,D000001
3127507,D007186
3127516,D000181
3127517,D008680
3127519,D007043
3127521,D008880
3127523,D007043
3127528,D007043
3127529,D008856
3127533,D002254
3127535,D007043
3127536,D008879
3127538,D005226
3127542,D005234
3127544,D005234
3127546,D005495
3127551,D004079
3127555,D000052
3127558,D007043
3127560,D006749
3127561,D003264
3127564,D008885
3127567,D003907
3127568,D007043
3127570,D008879
3127571,D008744
3127572,D008880
3127575,D007043
3127576,D007043
3127577,D007043
3127578,D007043
3127579,D005234
3127581,D000049
3127584,D007774
3127586,D007043
3127587,D008744
3127589,D008885
3127591,D008880
3127592,D000004
3127593,D000049
3127595,D003907
3127598,D008712
3127599,D006806
3127609,D000016
3127610,D008744
3127611,D009513
3127612,D008880
3127616,D006060
3127618,D007043
3127619,D008744
3127622,D007043
3127623,D008744
3127624,D005234
3127626,D008744
3127627,D006157
3127629,D000049
3127630,D008880
3127631,D000766
3127634,D008707
3127638,D004593
3127639,D005932
3127641,D009150
3127644,D004195
3127647,D007043
3127648,D008104
3127649,D007043
3127652,D000766
3127653,D008681
3127654,D000047
3127655,D007408
3127662,D000016
3127663,D007043
3127664,D008880
3127666,D009150
3127668,D000766
3127670,D004593
3127671,D008681
3127673,D006816
3127674,D008810
3127675,D000016
3127676,D008880
3127677,D001718
3127678,D000049
3127680,D007043
3127681,D007043
3127685,D000049
3127693,D007186
3127694,D000049
3127695,D000049
3127697,D000049
3127698,D007043
3127705,D001064
3127706,D000016
3127707,D001064
3127711,D007186
3127713,D003279
3127716,D007043
3127717,D000016
3127718,D008883
3127719,D000049
3127721,D008773
3127722,D008835
3127723,D001059
3127724,D007043
3127725,D008883
3127730,D000015
3127733,D003279
3127734,D002215
3127736,D000049
3127737,D001269
3127739,D003279
3127740,D000703
3127742,D004561
3127744,D005001
3127746,D004999
3127748,D000510
3127750,D004166
3127751,D008880
3127754,D007186
3127756,D008834
3127758,D000001
3127761,D000047
3127762,D000049
3127764,D007043
3127770,D007772
3127771,D000049
3127774,D000049
3127775,D007779
3127776,D008773
3127780,D007772
3127782,D008681
3127786,D000052
3127787,D002463
3127788,D002846
3127790,D007191
3127792,D008880
3127795,D002846
3127796,D000015
3127801,D007186
3127803,D001351
3127805,D007043
3127806,D003189
3127807,D008707
3127809,D009439
3127810,D006230
3127814,D006086
3127815,D000001
3127816,D000016
3127817,D002954
3127818,D008835
3127820,D008835
3127821,D002716
3127823,D007043
3127827,D007043
3127828,D000004
3127830,D000016
3127831,D005304
3127832,D008835
3127835,D000049
3127838,D007043
3127840,D000049
3127841,D007043
3127842,D000049
3127844,D000047
3127845,D000049
3127848,D004574
3127849,D005560
3127850,D000047
3127851,D000049
3127852,D007043
3127853,D000510
3127861,D007043
3127862,D008832
3127865,D007043
3127874,D005001
3127876,D007043
3127877,D007188
3127878,D000016
3127879,D000016
3127881,D008707
3127882,D005495
3127887,D007920
3127889,D000049
3127892,D007779
3127899,D008879
3127905,D007199
3127908,D000510
3127909,D004935
3127913,D000103
3127916,D003175
3127918,D006158
3127924,D008706
3127928,D003175
3127930,D008841
3127932,D008880
3127936,D004420
3127937,D008880
3127940,D008880
3127948,D000098
3127949,D006449
3127950,D008880
3127951,D000098
3127957,D008772
3127958,D008707
3127959,D000993
3127961,D007199
3127962,D000177
3127966,D000098
3127981,D002857
3127992,D005702
3127994,D004411
3127995,D000066
3127998,D007926
3128001,D003268
3128007,D008174
3128011,D008832
3128012,D008883
3128015,D000016
3128016,D007443
3128018,D000016
3128020,D000049
3128021,D006747
3128043,D007186
3128051,D000052
3128065,D007191
3128067,D008881
3128073,D007043
3128074,D004550
3128076,D004186
3128084,D003461
3128087,D008101
3128092,D000049
3128105,D007029
3128106,D008883
3128108,D001711
3128123,D004428
3128124,D008885
3128129,D005299
3128130,D007043
3128136,D005001
3128139,D007555
3128143,D008883
3128147,D002863
3128149,D007555
3128152,D008097
3128154,D008709
3128155,D002863
3128156,D008740
3128161,D008709
3128163,D008882
3128165,D008880
3128166,D007555
3128172,D000016
3128174,D006602
3128179,D003869
3128181,D006801
3128192,D008883
3128195,D007043
3128198,D002447
3128200,D006294
3128201,D000047
3128212,D007424
3128213,D007932
3128219,D007186
3128220,D007199
3128225,D008859
3128227,D007199
3128229,D008880
3128233,D003282
3128235,D008835
3128240,D008832
3128246,D007186
3128251,D008880
3128258,D005662
3128263,D000047
3128267,D009063
3128270,D007199
3128273,D008883
3128281,D007043
3128285,D008883
3128287,D007199
3128288,D007755
3128289,D009497
3128291,D003268
3128295,D008880
3128296,D007199
3128299,D009112
3128300,D007043
3128321,D002866
3128326,D000051
3128330,D009095
3128340,D003396
3128342,D003467
3128347,D007043
3128348,D007042
3128356,D007043
3128357,D007199
3128365,D007120
3128372,D000049
3128373,D007443
3128375,D007043
3128376,D005470
3128378,D000016
3128379,D007042
3128381,D007443
3128385,D000066
3128386,D007043
3128390,D008654
3128392,D002126
3128406,D006859
3128408,D007548
3128409,D006762
3128413,D005592
3128414,D008886
3128420,D007191
3128425,D007043
3128426,D008104
3128427,D006859
3128432,D008843
3128438,D002655
3128439,D004657
3128440,D001831
3128455,D003142
3128456,D002639
3128457,D006762
3128458,D007199
3128462,D008310
3128463,D000016
3128466,D007043
3128469,D003194
3128470,D000047
3128474,D002412
3128475,D000049
3128477,D003268
3128478,D005274
3128479,D009174
3128484,D003142
3128486,D007043
3128487,D003142
3128489,D003142
3128490,D009497
3128495,D007052
3128496,D007186
3128504,D000001
3128505,D007043
3128506,D005274
3128507,D007043
3128510,D000052
3128514,D007145
3128519,D000049
3128526,D007043
3128527,D000016
3128528,D002628
3128533,D008100
3128534,D007186
3128537,D000016
3128542,D007054
3128545,D002633
3128546,D006859
3128556,D007199
3128561,D007186
3128565,D006747
3128567,D007043
3128570,D007043
3128572,D000049
3128575,D000016
3128577,D000001
3128578,D008883
3128582,D007043
3128596,D000016
3128599,D007555
3128600,D008100
3128601,D006331
3128610,D000001
3128611,D007199
3128619,D007779
3128620,D006779
3128623,D007053
3128632,D007043
3128642,D000016
3128647,D000016
3128649,D007779
3128651,D000066
3128654,D000052
3128661,D006779
3128662,D006859
3128668,D007186
3128669,D007199
3128670,D007043
3128675,D003859
3128680,D001769
3128682,D003914
3128685,D000103
3128688,D006747
3128693,D006779
3128695,D002235
3128696,D007043
3128699,D007768
3128707,D009179
3128709,D007061
3128713,D007768
3128717,D007179
3128719,D007043
3128723,D005546
3128728,D008835
3128729,D007768
3128731,D000016
3128734,D007043
3128735,D007067
3128736,D007453
3128739,D007625
3128741,D008882
3128742,D000049
3128744,D003914
3128752,D005546
3128754,D000016
3128756,D000001
3128760,D005546
3128764,D006826
3128766,D000047
3128768,D005006
3128770,D000049
3128775,D000380
3128776,D007043
3128777,D007223
3128778,D007067
3128780,D003367
3128782,D007067
3128783,D000001
3128788,D008880
3128790,D007527
3128791,D000066
3128792,D008885
3128795,D007067
3128797,D000380
3128798,D000016
3128801,D008882
3128806,D007702
3128807,D007723
3128809,D007702
3128810,D007702
3128812,D006859
3128813,D008881
3128814,D000380
3128815,D000052
3128824,D000380
3128825,D007099
3128829,D007625
3128833,D007702
3128844,D007043
3128847,D000009
3128851,D006749
3128855,D000016
3128856,D000016
3128858,D007702
3128860,D008880
3128861,D007191
3128868,D000262
3128869,D006779
3128870,D007186
3128872,D008885
3128875,D007043
3128884,D006859
3128893,D000014
3128905,D007043
3128907,D008834
3128908,D007199
3128919,D000049
3128923,D000049
3128924,D007043
3128925,D007199
3128927,D005274
3128928,D005274
3128930,D007043
3128934,D005274
3128935,D000049
3128936,D005274
3128939,D008883
3128941,D000271
3128942,D008684
3128944,D005274
3128947,D008095
3128958,D000052
3128961,D005245
3128962,D007415
3128964,D008880
3128967,D000016
3128969,D000016
3128971,D006077
3128973,D005274
3128974,D009150
3128976,D007191
3128977,D000016
3128978,D008891
3128982,D008459
3128984,D009185
3128989,D009092
3128990,D008561
3128995,D007482
3128998,D005274
3129002,D007043
3129006,D008724
3129007,D008724
3129008,D003455
3129017,D005274
3129018,D005274
3129024,D005454
3129026,D000016
3129028,D009150
3129029,D004255
3129033,D007453
3129035,D007043
3129036,D006852
3129038,D009150
3129040,D003462
3129045,D000049
3129059,D003415
3129067,D000004
3129069,D009185
3129078,D005274
3129086,D003449
3129089,D006288
3129095,D009486
3129097,D008835
3129099,D007199
3129105,D007061
3129107,D000049
3129110,D000480
3129112,D006826
3129118,D008683
3129119,D008880
3129123,D000004
3129124,D008880
3129128,D008709
3129129,D007043
3129130,D007424
3129132,D007120
3129142,D000936
3129143,D008895
3129147,D008885
3129148,D004595
3129149,D007120
3129152,D007443
3129155,D004561
3129161,D003402
3129164,D007043
3129166,D007053
3129167,D007043
3129168,D006184
3129169,D004660
3129174,D007424
3129176,D007179
3129180,D001915
3129185,D000016
3129192,D004561
3129193,D002866
3129194,D004302
3129199,D008888
3129203,D005344
3129204,D007043
3129205,D007043
3129206,D000016
3129211,D008856
3129217,D008883
3129218,D003461
3129220,D003455
3129226,D007186
3129228,D007188
3129237,D007049
3129239,D003461
3129243,D000098
3129244,D007213
3129254,D004561
3129257,D008724
3129261,D006849
3129263,D007043
3129264,D003452
3129267,D005434
3129268,D002838
3129280,D003402
3129282,D000016
3129286,D008882
3129290,D007436
3129291,D000001
3129295,D007213
3129297,D008880
3129300,D006831
3129302,D008856
3129308,D009502
3129311,D007933
3129313,D007043
3129319,D007043
3129321,D000016
3129323,D002721
3129331,D008709
3129332,D007186
3129334,D004195
3129338,D007627
3129339,D002954
3129341,D007175
3129345,D008724
3129347,D007042
3129360,D007543
3129367,D002145
3129368,D002716
3129375,D006040
3129378,D006040
3129384,D006040
3129387,D006040
3129392,D002063
3129393,D007779
3129398,D006040
3129406,D003969
3129409,D006040
3129410,D000016
3129411,D000016
3129422,D006040
3129424,D008775
3129429,D007464
3129433,D003907
3129435,D007199
3129441,D007043
3129444,D009439
3129445,D002954
3129448,D007043
3129450,D003969
3129451,D007043
3129452,D007931
3129455,D008724
3129458,D006885
3129468,D007042
3129472,D007042
3129474,D007213
3129476,D000036
3129478,D006749
3129481,D003461
3129482,D002389
3129489,D008104
3129491,D008879
3129496,D001090
3129498,D008880
3129499,D008879
3129501,D009439
3129515,D000557
3129519,D008100
3129525,D000066
3129526,D007145
3129535,D006747
3129539,D001910
3129541,D000016
3129545,D002034
3129547,D009266
3129552,D004195
3129555,D007043
3129556,D008482
3129566,D007772
3129579,D007043
3129584,D006793
3129586,D008880
3129597,D008794
3129602,D007930
3129603,D003847
3129613,D003276
3129616,D002722
3129618,D000008
3129619,D006192
3129623,D000016
3129626,D007186
3129628,D008881
3129630,D000001
3129631,D001851
3129636,D002722
3129639,D007043
3129640,D007481
3129642,D000016
3129648,D008104
3129654,D003188
3129658,D007223
3129660,D000066
3129662,D007779
3129664,D007043
3129665,D008104
3129669,D007199
3129670,D007043
3129671,D009510
3129677,D000016
3129680,D007199
3129683,D007459
3129696,D000049
3129698,D007754
3129701,D000016
3129716,D007043
3129724,D007199
3129729,D002647
3129733,D008707
3129736,D007191
3129741,D000066
3129744,D006842
3129750,D008880
3129753,D007453
3129757,D001474
3129762,D007991
3129773,D008856
3129776,D007131
3129777,D008104
3129782,D008883
3129784,D007043
3129785,D000049
3129794,D008883
3129807,D008880
3129812,D002661
3129819,D008858
3129821,D007043
3129823,D007061
3129830,D000049
3129831,D007991
3129834,D005915
3129835,D004713
3129838,D008885
3129839,D003859
3129842,D004593
3129844,D005718
3129848,D000372
3129856,D007779
3129859,D007991
3129861,D007991
3129862,D002042
3129863,D007043
3129864,D007043
3129867,D004738
3129871,D009150
3129876,D002412
3129879,D007991
3129885,D007199
3129890,D000016
3129895,D000016
3129900,D008880
3129905,D000052
3129906,D003628
3129921,D000049
3129922,D002951
3129924,D000016
3129927,D008874
3129930,D002722
3129932,D003829
3129935,D006747
3129938,D002722
3129940,D000407
3129943,D003859
3129950,D007043
3129952,D007186
3129960,D000016
3129962,D006784
3129963,D007779
3129964,D003369
3129968,D000052
3129969,D004345
3129971,D003299
3129972,D004426
3129973,D007394
3129977,D007199
3129983,D007436
3129985,D004426
3129990,D007053
3129991,D008653
3129997,D002722
3130000,D008710
3130008,D005001
3130016,D007764
3130017,D007191
3130021,D008883
3130022,D008809
3130033,D007043
3130036,D007043
3130041,D000016
3130043,D003396
3130044,D008879
3130046,D002720
3130048,D000016
3130055,D004426
3130064,D002857
3130080,D000001
3130083,D000049
3130088,D000066
3130097,D007453
3130098,D007043
3130103,D000692
3130106,D000016
3130110,D008883
3130114,D007043
3130115,D007772
3130118,D007053
3130121,D001379
3130126,D002266
3130129,D000004
3130138,D007043
3130141,D007053
3130145,D002742
3130151,D000015
3130157,D008681
3130160,D007054
3130161,D007053
3130174,D002654
3130177,D007053
3130178,D006749
3130179,D000766
3130181,D008396
3130184,D008835
3130185,D003195
3130187,D000049
3130189,D007043
3130191,D000049
3130192,D000016
3130196,D007043
3130199,D004583
3130200,D000016
3130203,D007043
3130213,D007780
3130217,D005018
3130222,D007043
3130227,D007043
3130229,D000016
3130238,D007043
3130241,D007043
3130242,D009505
3130245,D007043
3130253,D000016
3130259,D009150
3130261,D007043
3130266,D004207
3130268,D007043
3130269,D007043
3130273,D000049
3130274,D008687
3130275,D000016
3130277,D007043
3130279,D008885
3130286,D000016
3130305,D007186
3130317,D008892
3130319,D001340
3130320,D007005
3130324,D007043
3130333,D001340
3130336,D008892
3130339,D000049
3130342,D001340
3130346,D008880
3130354,D006747
3130357,D008883
3130359,D004307
3130361,D006687
3130363,D000016
3130365,D007054
3130369,D002958
3130373,D009256
3130378,D001340
3130382,D007043
3130386,D007043
3130393,D009371
3130395,D007043
3130404,D001977
3130408,D008707
3130409,D001340
3130411,D001340
3130419,D000049
3130420,D001340
3130421,D008891
3130422,D003820
3130427,D000099
3130429,D001001
3130430,D000049
3130432,D008890
3130434,D000016
3130437,D000052
3130443,D009497
3130444,D000052
3130445,D000049
3130448,D006816
3130449,D004751
3130450,D000099
3130451,D007043
3130452,D000049
3130456,D003936
3130457,D001447
3130459,D007043
3130460,D006087
3130461,D006648
3130470,D009150
3130471,D007774
3130475,D000016
3130477,D009150
3130483,D007054
3130489,D008885
3130493,D007186
3130496,D003907
3130497,D006591
3130500,D007555
3130502,D003990
3130503,D007043
3130505,D003920
3130511,D008881
3130512,D000049
3130522,D000049
3130528,D003276
3130529,D003188
3130537,D007061
3130547,D001623
3130548,D009353
3130551,D003920
3130552,D006747
3130554,D008880
3130559,D006801
3130561,D006087
3130571,D008835
3130581,D000090
3130584,D003920
3130589,D008883
3130594,D000049
3130596,D006087
3130599,D008883
3130601,D007061
3130602,D000049
3130606,D007558
3130607,D003920
3130611,D007043
3130612,D000049
3130617,D001623
3130618,D003920
3130619,D003653
3130620,D000049
3130624,D001623
3130626,D007051
3130627,D006747
3130629,D000049
3130630,D003268
3130634,D009247
3130637,D000052
3130643,D000049
3130648,D000049
3130654,D000919
3130667,D000047
3130668,D007061
3130670,D007061
3130676,D007061
3130683,D000052
3130685,D003289
3130687,D000049
3130691,D003193
3130692,D001024
3130693,D000049
3130694,D000066
3130697,D003788
3130699,D006747
3130700,D007053
3130703,D005012
3130704,D002871
3130705,D008710
3130706,D000066
3130709,D008883
3130716,D007468
3130718,D007061
3130721,D000015
3130729,D008883
3130732,D003467
3130734,D007043
3130737,D008880
3130738,D003948
3130740,D002224
3130751,D007061
3130752,D003467
3130755,D008834
3130759,D006173
3130761,D007053
3130766,D007768
3130768,D007061
3130770,D000025
3130773,D008095
3130777,D008774
3130779,D008883
3130781,D005632
3130783,D007764
3130784,D006747
3130785,D003931
3130787,D007932
3130790,D008759
3130791,D005594
3130794,D000014
3130795,D007932
3130798,D007043
3130800,D008710
3130805,D007043
3130806,D008885
3130810,D006087
3130811,D003873
3130816,D008883
3130817,D007043
3130818,D001470
3130821,D000049
3130823,D000015
3130826,D008710
3130828,D007043
3130829,D007535
3130830,D002655
3130832,D003882
3130838,D001667
3130839,D008214
3130841,D008214
3130844,D007043
3130847,D003451
3130848,D007927
3130850,D007043
3130851,D000001
